date,open,close,high,low
2015-02-20,19157.30078125,19073.55078125,19307.80078125,18882.25
2015-02-23,19199.150390625,18913.400390625,19219.75,18835.349609375
2015-02-24,18940.44921875,18883.80078125,19022.150390625,18737.75
2015-02-25,18969.19921875,18733.05078125,19069.150390625,18700.19921875
2015-02-26,18781.400390625,18538.099609375,18795.099609375,18489.599609375
2015-02-27,18659.650390625,19074.55078125,19114.44921875,18654.849609375
2015-03-02,19954.5,20008.099609375,20065.5,19750.849609375
2015-03-03,20043.400390625,19961.19921875,20043.400390625,19821.55078125
2015-03-04,20541.650390625,19643.900390625,20541.650390625,19555.099609375
2015-03-05,19605.599609375,19748.0,19830.349609375,19398.75
2015-03-09,19545.25,19145.55078125,19545.25,19112.650390625
2015-03-10,19170.30078125,19054.400390625,19271.80078125,18915.099609375
2015-03-11,19050.30078125,19044.0,19181.80078125,18917.900390625
2015-03-12,19201.099609375,19141.849609375,19255.900390625,19095.30078125
2015-03-13,19359.75,18779.80078125,19376.849609375,18737.349609375
2015-03-16,18786.650390625,18837.349609375,18912.849609375,18688.0
2015-03-17,18961.30078125,19058.25,19121.849609375,18781.5
2015-03-18,19080.25,19147.25,19234.400390625,18937.25
2015-03-19,19345.69921875,18811.150390625,19373.44921875,18739.849609375
2015-03-20,18778.80078125,18606.349609375,18782.94921875,18541.5
2015-03-23,18695.05078125,18449.0,18696.69921875,18409.900390625
2015-03-24,18348.349609375,18331.44921875,18546.25,18289.75
2015-03-25,18364.30078125,18310.099609375,18433.0,18271.599609375
2015-03-26,18138.80078125,17831.650390625,18224.099609375,17729.099609375
2015-03-27,18013.650390625,18044.80078125,18092.400390625,17719.349609375
2015-03-30,18160.19921875,18361.80078125,18393.25,18089.44921875
2015-03-31,18424.099609375,18206.650390625,18494.349609375,18158.55078125
2015-04-01,18204.55078125,18617.849609375,18668.849609375,18131.400390625
2015-04-06,18702.599609375,18605.44921875,18702.599609375,18455.19921875
2015-04-07,18666.599609375,18469.30078125,18669.599609375,18351.80078125
2015-04-08,18559.55078125,18416.599609375,18595.599609375,18381.55078125
2015-04-09,18523.349609375,18875.849609375,18894.75,18401.44921875
2015-04-10,18869.849609375,18800.849609375,18896.5,18724.94921875
2015-04-13,18842.25,18798.25,18890.650390625,18708.30078125
2015-04-15,18848.650390625,18716.30078125,19038.5,18615.849609375
2015-04-16,18731.650390625,18637.05078125,18731.650390625,18504.69921875
2015-04-17,18618.5,18345.55078125,18625.75,18321.75
2015-04-20,18386.25,18112.75,18500.30078125,17984.650390625
2015-04-21,18102.30078125,18105.75,18328.349609375,18036.900390625
2015-04-22,18196.849609375,18243.69921875,18297.19921875,17798.650390625
2015-04-23,18350.349609375,18245.599609375,18433.80078125,18143.75
2015-04-24,18290.75,18001.900390625,18290.75,17916.80078125
2015-04-27,18063.599609375,17767.599609375,18075.69921875,17738.900390625
2015-04-28,17766.55078125,18246.25,18320.099609375,17766.55078125
2015-04-29,18255.80078125,18302.650390625,18431.900390625,18202.400390625
2015-04-30,18318.849609375,18338.099609375,18430.05078125,18163.900390625
2015-05-04,18417.5,18501.30078125,18586.30078125,18350.94921875
2015-05-05,18500.0,18471.44921875,18563.05078125,18396.80078125
2015-05-06,18436.900390625,17799.55078125,18580.099609375,17757.69921875
2015-05-07,17751.400390625,17376.900390625,17751.400390625,17246.55078125
2015-05-08,17600.25,17796.599609375,17907.5,17600.25
2015-05-11,17921.150390625,18199.75,18240.650390625,17841.75
2015-05-12,18193.55078125,17628.650390625,18193.55078125,17597.75
2015-05-13,17779.25,18097.44921875,18127.80078125,17650.349609375
2015-05-14,18071.0,18116.19921875,18156.94921875,17806.099609375
2015-05-15,18178.400390625,18183.150390625,18260.30078125,18108.55078125
2015-05-18,18274.599609375,18422.94921875,18439.69921875,18213.75
2015-05-19,18364.900390625,18380.400390625,18556.05078125,18296.75
2015-05-20,18432.599609375,18555.150390625,18619.599609375,18432.599609375
2015-05-21,18593.849609375,18513.150390625,18603.80078125,18398.650390625
2015-05-22,18560.849609375,18433.30078125,18755.44921875,18354.55078125
2015-05-25,18405.05078125,18324.849609375,18475.55078125,18302.5
2015-05-26,18339.099609375,18329.30078125,18378.19921875,18226.0
2015-05-27,18299.650390625,18538.849609375,18561.5,18236.25
2015-05-28,18562.75,18449.19921875,18639.650390625,18381.75
2015-05-29,18486.400390625,18721.349609375,18751.19921875,18461.44921875
2015-06-01,18721.150390625,18617.0,18832.5,18598.69921875
2015-06-02,18656.05078125,17977.30078125,18656.05078125,17932.30078125
2015-06-03,17978.150390625,17721.400390625,17978.150390625,17567.19921875
2015-06-04,17757.349609375,17719.19921875,17777.900390625,17469.650390625
2015-06-05,17679.900390625,17549.25,17786.5,17506.25
2015-06-08,17542.5,17432.599609375,17561.400390625,17358.44921875
2015-06-09,17413.44921875,17489.900390625,17560.5,17392.94921875
2015-06-10,17485.900390625,17707.25,17782.0,17485.900390625
2015-06-11,17819.599609375,17304.400390625,17821.900390625,17264.19921875
2015-06-12,17298.44921875,17523.55078125,17551.349609375,17174.69921875
2015-06-15,17499.349609375,17458.69921875,17579.0,17366.150390625
2015-06-16,17368.44921875,17602.44921875,17651.900390625,17293.44921875
2015-06-17,17681.19921875,17584.05078125,17692.55078125,17533.44921875
2015-06-18,17661.900390625,17733.55078125,17797.349609375,17630.650390625
2015-06-19,17758.94921875,17880.849609375,17935.30078125,17730.69921875
2015-06-22,17956.55078125,18334.5,18420.94921875,17950.599609375
2015-06-23,18414.55078125,18391.349609375,18499.599609375,18287.25
2015-06-24,18403.900390625,18365.55078125,18499.75,18304.94921875
2015-06-25,18312.849609375,18492.900390625,18539.150390625,18278.69921875
2015-06-26,18461.599609375,18371.5,18461.599609375,18199.25
2015-06-29,17962.5,18241.25,18291.75,17821.900390625
2015-06-30,18204.849609375,18296.099609375,18342.5,18086.80078125
2015-07-01,18275.599609375,18581.599609375,18629.150390625,18261.900390625
2015-07-02,18605.099609375,18585.55078125,18642.849609375,18513.30078125
2015-07-03,18535.69921875,18729.650390625,18756.650390625,18535.69921875
2015-07-06,18488.349609375,18825.150390625,18855.900390625,18417.349609375
2015-07-07,18794.099609375,18798.5,18980.650390625,18713.150390625
2015-07-08,18579.650390625,18463.150390625,18669.44921875,18402.849609375
2015-07-09,18442.150390625,18508.69921875,18584.0,18409.19921875
2015-07-10,18584.94921875,18719.80078125,18767.80078125,18534.55078125
2015-07-13,18753.80078125,18893.55078125,18929.19921875,18657.599609375
2015-07-14,18913.75,18780.19921875,18940.849609375,18734.400390625
2015-07-15,18801.5,18816.25,18894.900390625,18773.900390625
2015-07-16,18870.5,19168.05078125,19195.400390625,18867.5
2015-07-17,19175.30078125,19094.69921875,19229.05078125,19069.30078125
2015-07-20,19126.099609375,19032.69921875,19149.05078125,18852.69921875
2015-07-21,19042.94921875,18723.400390625,19101.5,18702.44921875
2015-07-22,18683.30078125,18997.0,19038.150390625,18613.599609375
2015-07-23,18990.849609375,18865.0,19091.44921875,18819.25
2015-07-24,18832.44921875,18635.849609375,18860.75,18613.55078125
2015-07-27,18566.55078125,18213.05078125,18566.55078125,18187.44921875
2015-07-28,18250.650390625,18282.80078125,18379.099609375,18174.19921875
2015-07-29,18331.55078125,18323.400390625,18383.650390625,18264.30078125
2015-07-30,18383.0,18440.400390625,18521.75,18367.19921875
2015-07-31,18489.849609375,18729.849609375,18828.849609375,18474.80078125
2015-08-03,18782.650390625,18914.69921875,19016.400390625,18782.650390625
2015-08-04,18968.25,18972.599609375,19067.349609375,18758.900390625
2015-08-05,19047.30078125,18928.55078125,19103.69921875,18868.650390625
2015-08-06,18946.30078125,19029.349609375,19100.55078125,18830.400390625
2015-08-07,18992.80078125,18893.55078125,19019.650390625,18849.150390625
2015-08-10,18926.099609375,18875.0,19071.349609375,18781.30078125
